full_name,type,state,party,marker
Murphy Foster,Senate,LA,Democrat,LA
William Frye,Senate,ME,Republican,ME
Elmer Fulton,House,OK,Democrat,OK2
John Gaines,House,TN,Democrat,TN6
Robert Gamble,Senate,SD,Republican,SD
Clarence Gilhams,House,IN,Republican,IN12
Daniel Granger,House,RI,Democrat,RI1
Simon Guggenheim,Senate,CO,Republican,CO
Richard Hackett,House,NC,Democrat,NC8
Thomas Hackney,House,MO,Democrat,MO15
Warren Haggott,House,CO,Republican,CO2
Nathan Hale,House,TN,Republican,TN2
Philo Hall,House,SD,Republican,SD
Daniel Hamilton,House,IA,Democrat,IA6
John Harding,House,OH,Republican,OH3
Kittredge Haskins,House,VT,Republican,VT2
William Hepburn,House,IA,Republican,IA8
Wilson Hill,House,MS,Democrat,MS4
Elias Holliday,House,IN,Republican,IN5
William Jackson,House,MD,Republican,MD1
Addison James,House,KY,Republican,KY3
John Jenkins,House,WI,Republican,WI11
William Kimball,House,KY,Democrat,KY7
William Kitchin,House,NC,Democrat,NC5
Philip Knopf,House,IL,Republican,IL7
James Lamar,House,MO,Democrat,MO16
William Lamar,House,FL,Democrat,FL3
Charles Landis,House,IN,Republican,IN9
Jay Laning,House,OH,Republican,OH14
Eugene Leake,House,NJ,Democrat,NJ9
John Lenahan,House,PA,Democrat,PA11
Elijah Lewis,House,GA,Democrat,GA3
George Lilley,House,CT,Republican,CT
Charles Littlefield,House,ME,Republican,ME2
Thomas Marshall,House,ND,Republican,ND
Charles McGavin,House,IL,Republican,IL8
Frank McLain,House,MS,Democrat,MS7
Anselm McLaurin,Senate,MS,Democrat,MS
Samuel McMillan,House,NY,Republican,NY21
Adolph Meyer,House,LA,Democrat,LA1
Grant Mouser,House,OH,Republican,OH13
James Murphy,House,WI,Democrat,WI3
Jesse Overstreet,House,IN,Republican,IN7
William Parker,House,SD,Republican,SD
Thomas Paynter,Senate,KY,Democrat,KY
Ernest Pollard,House,NE,Republican,NE1
Peter Porter,House,NY,Ind. Republican,NY34
Llewellyn Powers,House,ME,Republican,ME4
Le Pratt,House,NJ,Democrat,NJ8
John Reyburn,House,PA,Republican,PA2
Harry Richardson,Senate,DE,Republican,DE
John Rixey,House,VA,Democrat,VA
William Ryan,House,NY,Democrat,NY35
James Sherman,House,NY,Republican,NY27
Campbell Slemp,House,VA,Republican,VA9
George Smith,House,IL,Republican,IL25
Madison Smith,House,MO,Democrat,MO13
Robert Taylor,Senate,TN,Democrat,TN
George Waldo,House,NY,Republican,NY5
Capell Weems,House,OH,Republican,OH16
Ariosto Wiley,House,AL,Democrat,AL2
Oliver Wiley,House,AL,Democrat,AL2
Harry Wolf,House,MD,Democrat,MD3
Frank Gary,Senate,SC,Democrat,SC
William Milton,Senate,FL,Democrat,FL
John Stewart,Senate,VT,Republican,VT
George Wetmore,Senate,RI,Republican,RI
De Alexander,House,NY,Republican,NY36
Amos Allen,House,ME,Republican,ME1
Charles Barclay,House,PA,Republican,PA21
William Barnard,House,IN,Republican,IN6
George Bartlett,House,NV,Democrat,NV
Joseph Bennett,House,KY,Republican,KY9
Henry Boutell,House,IL,Republican,IL9
Eaton Bowers,House,MS,Democrat,MS6
William Bradley,Senate,KY,Republican,KY
Joseph Bristow,Senate,KS,Republican,KS
Walter Brownlow,House,TN,Republican,TN1
Adam Byrd,House,MS,Democrat,MS5
William Calderhead,House,KS,Republican,KS5
Adin Capron,House,RI,Republican,RI2
James Cassidy,House,OH,Republican,OH21
Pleasant Chapman,House,IL,Republican,IL24
Alexander Clay,Senate,GA,Democrat,GA
William Cocks,House,NY,Republican,NY1
Ralph Cole,House,OH,Republican,OH8
Joel Cook,House,PA,Republican,PA2
Allen Cooper,House,PA,Republican,PA23
Harry Coudrey,House,MO,Republican,MO12
Charles Cowles,House,NC,Republican,NC8
William Craig,House,AL,Democrat,AL4
Coe Crawford,Senate,SD,Republican,SD
Charles Creager,House,OK,Republican,OK3
Charles Crow,House,MO,Republican,MO14
Francis Cushman,House,WA,Republican,WA2
Albert Dawson,House,IA,Republican,IA2
David De Armond,House,MO,Democrat,MO6
Edwin Denby,House,MI,Republican,MI1
Gerrit Diekema,House,MI,Republican,MI5
Albert Douglas,House,OH,Republican,OH11
Cyrus Durey,House,NY,Republican,NY25
Don Edwards,House,KY,Republican,KY11
William Ellis,House,OR,Republican,OR2
Politte Elvins,House,MO,Republican,MO13
William Englebright,House,CA,Republican,CA1
Jacob Fassett,House,NY,Republican,NY33
Hamilton Fish,House,NY,Republican,NY21
Otto Foelker,House,NY,Republican,NY3
Eugene Foss,House,MA,Democrat,MA14
William Foulkrod,House,PA,Republican,PA5
Charles Fowler,House,NJ,Republican,NJ5
Joseph Gaines,House,WV,Republican,WV3
Washington Gardner,House,MI,Republican,MI3
Alfred Garner,House,PA,Republican,PA12
John Gill,House,MD,Democrat,MD4
Oscar Gillespie,House,TX,Democrat,TX12
Samuel Gilmore,House,LA,Democrat,LA2
Herman Goebel,House,OH,Republican,OH2
James Gordon,Senate,MS,Democrat,MS
Joseph Graff,House,IL,Republican,IL16
William Graham,House,PA,Republican,PA29
John Grant,House,NC,Republican,NC1
James Griggs,House,GA,Democrat,GA2
Thomas Hamer,House,ID,Republican,ID1
James Havens,House,NY,Democrat,NY32
Weldon Heyburn,Senate,ID,Republican,ID
Edmund Hinshaw,House,NE,Republican,NE4
William Howard,House,GA,Democrat,GA8
Benjamin Howell,House,NJ,Republican,NJ3
William Hubbard,House,WV,Republican,WV1
George Huff,House,PA,Republican,PA22
Charles Hughes,Senate,CO,Democrat,CO
John Hull,House,IA,Republican,IA7
William Jamieson,House,IA,Democrat,IA8
Adna Johnson,House,OH,Republican,OH1
Martin Johnson,Senate,ND,Republican,ND
Joseph Johnston,Senate,AL,Democrat,AL
James Joyce,House,OH,Republican,OH15
Joseph Keifer,House,OH,Republican,OH7
John Keliher,House,MA,Democrat,MA9
James Kennedy,House,OH,Republican,OH18
Charles Knapp,House,NY,Republican,NY28
John Kronmiller,House,MD,Republican,MD3
Gustav Küstermann,House,WI,Republican,WI9
Tulio Larrinaga,House,PR,Unionist,PR
Francis Lassiter,House,VA,Democrat,VA4
Charles Law,House,NY,Republican,NY4
Robert Lively,House,TX,Democrat,TX3
Leonidas Livingston,House,GA,Democrat,GA5
William Lorimer,Senate,IL,Republican,IL
William Lovering,House,MA,Republican,MA14
Frank Lowden,House,IL,Republican,IL13
Frederick Lundin,House,IL,Republican,IL7
Zachary Massey,House,TN,Republican,TN1
Harry Maynard,House,VA,Democrat,VA2
William McCredie,House,WA,Republican,WA2
Samuel McEnery,Senate,LA,Democrat,LA
Duncan McKinlay,House,CA,Republican,CA2
James McLachlan,House,CA,Republican,CA7
James Miller,House,KS,Republican,KS4
Charles Millington,House,NY,Republican,NY27
John Morehead,House,NC,Republican,NC5
Charles Morgan,House,MO,Republican,MO15
William Moxley,House,IL,Republican,IL6
Sydney Mudd,House,MD,Republican,MD5
Arthur Murphy,House,MO,Republican,MO16
Thomas Nicholls,House,PA,Democrat,PA1
Joseph O’Connell,House,MA,Democrat,MA1
Pablo Ocampo,House,PI,,PI
Jacob Olcott,House,NY,Republican,NY15
Henry Palmer,House,PA,Republican,PA11
Herbert Parsons,House,NY,Republican,NY13
James Patterson,House,SC,Democrat,SC2
George Pearre,House,MD,Republican,MD6
George Perkins,Senate,CA,Republican,CA
James Perkins,House,NY,Republican,NY32
Charles Pratt,House,PA,Republican,PA14
William Reeder,House,KS,Republican,KS6
Charles Reid,House,AR,Democrat,AR5
John Reynolds,House,PA,Republican,PA19
Joseph Rhinock,House,KY,Democrat,KY6
Elihu Root,Senate,NY,Republican,NY
Gordon Russell,House,TX,Democrat,TX3
Charles Scott,House,KS,Republican,KS2
William Sheffield,House,RI,Republican,RI1
Howard Snapp,House,IL,Republican,IL11
George Southwick,House,NY,Republican,NY23
Nehemiah Sperry,House,CT,Republican,CT2
Thomas Spight,House,MS,Democrat,MS2
Isaac Stephenson,Senate,WI,Republican,WI
George Sturgiss,House,WV,Republican,WV2
John Swasey,House,ME,Republican,ME2
James Tawney,House,MN,Republican,MN1
John Tener,House,PA,Republican,PA24
Charles Thomas,House,NC,Democrat,NC3
William Thomas,House,OH,Republican,OH19
Fountain Thompson,Senate,ND,Democrat,ND
Charles Tirrell,House,MA,Republican,MA4
William Tou Velle,House,OH,Democrat,OH4
Robert Wallace,House,AR,Democrat,AR7
Irving Wanger,House,PA,Republican,PA8
Charles Washburn,House,MA,Republican,MA3
Charles Weisse,House,WI,Democrat,WI6
Nelson Wheeler,House,PA,Republican,PA28
William Wiley,House,NJ,Republican,NJ8
William Willett,House,NY,Democrat,NY14
Richard Young,House,NY,Republican,NY5
Le Percy,Senate,MS,Democrat,MS
William Purcell,Senate,ND,Democrat,ND
Joseph Terrell,Senate,GA,Democrat,GA
John Thornton,Senate,LA,Democrat,LA
Lafayette Young,Senate,IA,Republican,IA
Theron Akin,House,NY,Progressive Republican,NY25
Butler Ames,House,MA,Republican,MA5
Carl Anderson,House,OH,Democrat,OH13
William Andrews,House,NM,Republican,NM
John Andrus,House,NY,Republican,NY19
Steven Ayres,House,NY,Democrat,NY18
Arthur Bates,House,PA,Republican,PA25
Henry Bingham,House,PA,Republican,PA1
John Boehne,House,IN,Democrat,IN1
Charles Bowman,House,PA,Republican,PA11
Thomas Bradley,House,NY,Republican,NY2
William Brantley,House,GA,Democrat,GA11
Nathan Bryan,Senate,FL,Democrat,FL
Theron Catlin,House,MO,Republican,MO11
William Chilton,Senate,WV,Democrat,WV
Moses Clapp,Senate,MN,Republican,MN
Clarence Clark,Senate,WY,Republican,WY
Richard Connell,House,NY,Democrat,NY21
James Cox,House,OH,Democrat,OH3
Edgar Crumpacker,House,IN,Republican,IN1
Frank Currier,House,NH,Republican,NH2
George Curry,House,NM,Republican,NM
John Dalzell,House,PA,Republican,PA3
James Daugherty,House,MO,Democrat,MO15
Henry De Forest,House,NY,Republican,NY23
Matthew Denver,House,OH,Democrat,OH6
William Dickson,House,MS,Democrat,MS7
Francis Dodds,House,MI,Republican,MI11
William Draper,House,NY,Republican,NY22
Michael Driscoll,House,NY,Republican,NY29
John Dwight,House,NY,Republican,NY3
James Ellerbe,House,SC,Democrat,SC6
Lynden Evans,House,IL,Democrat,IL9
Charles Fornes,House,NY,Democrat,NY11
David Foster,House,VT,Republican,VT1
John Gardner,House,NJ,Republican,NJ2
Obadiah Gardner,Senate,ME,Democrat,ME
Patrick Gill,House,MO,Democrat,MO11
George Gordon,House,TN,Democrat,TN1
Samuel Gould,House,ME,Democrat,ME3
Curtis Gregg,House,PA,Democrat,PA22
John Hamilton,House,WV,Democrat,WV4
Louis Hanna,House,ND,Republican,ND
Robert Harris,House,MA,Republican,MA14
Jesse Hartman,House,PA,Republican,PA19
William Heald,House,DE,Republican,DE
Edward Henry,House,CT,Republican,CT1
Edwin Higgins,House,CT,Republican,CT3
Leonard Howland,House,OH,Republican,OH2
Elbert Hubbard,House,IA,Republican,IA11
Fred Jackson,House,KS,Republican,KS4
Charles Johnson,Senate,ME,Democrat,ME
Nathan Kendall,House,IA,Republican,IA6
John Kern,Senate,IN,Democrat,IN
George Kipp,House,PA,Democrat,PA14
Arthur Kopp,House,WI,Republican,WI3
John Lamb,House,VA,Democrat,VA3
James Latta,House,NE,Democrat,NE3
George Lawrence,House,MA,Republican,MA1
Luke Lea,Senate,TN,Democrat,TN
Benito Legarda Y Tuason,House,PI,,PI
George Lindsay,House,NY,Democrat,NY2
Henry Lippitt,Senate,RI,Republican,RI
Martin Littleton,House,NY,Democrat,NY1
Henry Loudenslager,House,NJ,Republican,NJ1
Robert Macon,House,AR,Democrat,AR1
Edmond Madison,House,KS,Republican,KS7
George Malby,House,NY,Republican,NY26
James Martine,Senate,NJ,Democrat,NJ
Charles Matthews,House,PA,Republican,PA24
Dannite Mays,House,FL,Democrat,FL3
Samuel McCall,House,MA,Republican,MA8
George McCreary,House,PA,Republican,PA6
John McHenry,House,PA,Democrat,PA16
James McKinney,House,IL,Republican,IL14
Henry McMorran,House,MI,Republican,MI7
Alexander Mitchell,House,KS,Republican,KS2
Reuben Moon,House,PA,Republican,PA4
John Moore,House,TX,Democrat,TX8
Elmer Morse,House,WI,Republican,WI1
James Needham,House,CA,Republican,CA6
George Nixon,Senate,NV,Republican,NV
Frank Nye,House,MN,Republican,MN5
James O’Gorman,Senate,NY,Democrat,NY
George Oliver,Senate,PA,Republican,PA
Marlin Olmsted,House,PA,Republican,PA18
Thomas Parran,House,MD,Republican,MD5
Charles Pickett,House,IA,Republican,IA3
Charles Pray,House,MT,Republican,MT1
George Prince,House,IL,Republican,IL15
Arsène Pujo,House,LA,Democrat,LA7
Choice Randell,House,TX,Democrat,TX4
Isidor Rayner,Senate,MD,Democrat,MD
William Redfield,House,NY,Democrat,NY5
Rollin Rees,House,KS,Republican,KS5
William Reyburn,House,PA,Republican,PA2
Atterson Rucker,House,CO,Democrat,CO1
James Simmons,House,NY,Republican,NY34
Sylvester Smith,House,CA,Republican,CA8
Walter Smith,House,IA,Republican,IA9
Peter Speer,House,PA,Republican,PA28
Edmund Stack,House,IL,Democrat,IL6
William Sulzer,House,NY,Democrat,NY1
George Sutherland,Senate,UT,Republican,UT
Edwin Sweet,House,MI,Democrat,MI5
Edward Taylor,House,OH,Republican,OH12
John Thayer,House,MA,Democrat,MA3
Napoleon Thistlewood,House,IL,Republican,IL25
Robert Turnbull,House,VA,Democrat,VA4
George Utter,House,RI,Republican,RI2
Edward Vreeland,House,NY,Republican,NY37
Stanton Warburton,House,WA,Republican,WA2
Clarence Watson,Senate,WV,Democrat,WV
William Wedemeyer,House,MI,Republican,MI2
Robert Wickliffe,House,LA,Democrat,LA6
William Wilson,House,PA,Democrat,PA15
Ira Wood,House,NJ,Republican,NJ4
John Works,Senate,CA,Republican,CA
Isaac Young,House,KS,Republican,KS6
Henry du Pont,Senate,DE,Republican,DE
Thomas Catron,Senate,NM,Republican,NM
William Jackson,Senate,MD,Republican,MD
William Massey,Senate,NV,Republican,NV
Kirtland Perky,Senate,ID,Democrat,ID
Newell Sanders,Senate,TN,Republican,TN
William Ainey,House,PA,Republican,PA14
Timothy Ansberry,House,OH,Democrat,OH5
Samuel Avis,House,WV,Republican,WV3
Augustus Bacon,Senate,GA,Democrat,GA
Jacob Baker,House,NJ,Democrat,NJ2
William Baltz,House,IL,Democrat,IL22
Richard Bartholdt,House,MO,Republican,MO1
Charles Bartlett,House,GA,Democrat,GA6
Silas Barton,House,NE,Republican,NE5
James Beall,House,TX,Democrat,TX5
Charles Bell,House,CA,Republican,CA9
Charles Borchers,House,IL,Democrat,IL19
Stanley Bowdle,House,OH,Democrat,OH1
Robert Bremner,House,NJ,Democrat,NJ7
Franklin Brockson,House,DE,Democrat,DE
Lathrop Brown,House,NY,Democrat,NY1
James Bryan,House,WA,Progressive,WA
Charles Burke,House,SD,Republican,SD2
James Burke,House,PA,Republican,PA31
Edwin Burleigh,Senate,ME,Republican,ME
Albert Burleson,House,TX,Democrat,TX1
Jacob Cantor,House,NY,Democrat,NY2
Wooda Carr,House,PA,Democrat,PA23
John Clancy,House,NY,Democrat,NY35
Henry Clayton,House,AL,Democrat,AL3
Maurice Connolly,House,IA,Democrat,IA3
James Covington,House,MD,Democrat,MD1
John Davis,House,WV,Democrat,WV1
Frederick Deitrick,House,MA,Democrat,MA8
Franklin Dershem,House,PA,Democrat,PA17
Robert Difenderfer,House,PA,Democrat,PA8
Michael Donohoe,House,PA,Democrat,PA5
Jeremiah Donovan,House,CT,Democrat,CT4
James Elder,House,LA,Democrat,LA5
John Faison,House,NC,Democrat,NC3
Jacob Falconer,House,WA,Progressive,WA
Harvey Fergusson,House,NM,Democrat,NM1
Louis Fitzhenry,House,IL,Democrat,IL17
John Floyd,House,AR,Democrat,AR3
Hiram Fowler,House,IL,Democrat,IL24
William Francis,House,OH,Democrat,OH16
Henry George,House,NY,Democrat,NY21
Michael Gill,House,MO,Democrat,MO12
Edward Gilmore,House,MA,Democrat,MA14
Robert Gittins,House,NY,Democrat,NY4
John Goeke,House,OH,Democrat,OH4
Nathan Goff,Senate,WV,Republican,WV
Forrest Goodwin,House,ME,Republican,ME3
George Gorman,House,IL,Democrat,IL3
James Graham,House,IL,Democrat,IL21
James Gudger,House,NC,Democrat,NC1
Winfield Hammond,House,MN,Democrat,MN2
Christopher Harris,House,AL,Democrat,AL8
Francis Harrison,House,NY,Democrat,NY2
John Heiskell,Senate,AR,Democrat,AR
William Hinebaugh,House,IL,Progressive,IL12
Richmond Hobson,House,AL,Democrat,AL6
Henry Hollis,Senate,NH,Democrat,NH
Stephen Hoxworth,House,IL,Democrat,IL15
William Hughes,Senate,NJ,Democrat,NJ
Ollie James,Senate,KY,Democrat,KY
Jacob Johnson,House,UT,Republican,UT
Rienzi Johnston,Senate,TX,Democrat,TX
William Kavanaugh,Senate,AR,Democrat,AR
William Kennedy,House,CT,Democrat,CT5
George Kindel,House,CO,Democrat,CO1
Eugene Kinkead,House,NJ,Democrat,NJ8
Sanford Kirkpatrick,House,IA,Democrat,IA6
Joseph Knowland,House,CA,Republican,CA6
George Konig,House,MD,Democrat,MD3
Charles Korbly,House,IN,Democrat,IN7
Claude L’Engle,House,FL,Democrat,FL
Abraham Lafferty,House,OR,Republican,OR3
Harry Lane,Senate,OR,Democrat,OR
Jonathan Langham,House,PA,Republican,PA27
Robert Lee,House,PA,Democrat,PA12
George Legaré,House,SC,Democrat,SC
Jefferson Levy,House,NY,Democrat,NY14
Fred Lewis,House,PA,Republican,PA
Francis Lindquist,House,MI,Republican,MI11
James Logue,House,PA,Democrat,PA6
William MacDonald,House,MI,Progressive,MI12
John Maguire,House,NE,Democrat,NE1
Bryan Mahan,House,CT,Democrat,CT2
James Manahan,House,MN,Republican,MN
Eben Martin,House,SD,Republican,SD3
Lewis Martin,House,NJ,Democrat,NJ6
Thomas Martin,Senate,VA,Democrat,VA
George McClellan,House,NY,Democrat,NY27
Walter McCoy,House,NJ,Democrat,NJ9
Bird McGuire,House,OK,Republican,OK1
Edwin Merritt,House,NY,Republican,NY31
Herman Metz,House,NY,Democrat,NY1
John Mitchell,House,MA,Democrat,MA13
William Mulkey,House,AL,Democrat,AL3
Victor Murdock,House,KS,Republican,KS8
William Murray,House,MA,Democrat,MA1
George Neeley,House,KS,Democrat,KS7
James O’Brien,House,NY,Democrat,NY9
Frank O’Hair,House,IL,Democrat,IL18
Denis O’Leary,House,NY,Democrat,NY2
Alexander Palmer,House,PA,Democrat,PA26
Charles Patton,House,PA,Republican,PA21
Sereno Payne,House,NY,Republican,NY36
Irvin Pepper,House,IA,Democrat,IA2
Andrew Peters,House,MA,Democrat,MA11
John Peterson,House,IN,Democrat,IN1
Frank Plumley,House,VT,Republican,VT2
James Post,House,OH,Democrat,OH7
Solomon Prouty,House,IA,Republican,IA7
Eugene Reed,House,NH,Democrat,NH1
Thomas Reilly,House,CT,Democrat,CT3
William Richardson,House,AL,Democrat,AL8
Seaborn Roddenbery,House,GA,Democrat,GA2
John Rothermel,House,PA,Democrat,PA13
Arthur Rupley,House,PA,Republican,PA
Willard Saulsbury,Senate,DE,Democrat,DE
Harry Seldomridge,House,CO,Democrat,CO2
John Shafroth,Senate,CO,Democrat,CO
William Sharp,House,OH,Democrat,OH14
Frank Smith,House,MD,Democrat,MD5
Samuel Smith,House,MI,Republican,MI6
William Smith,Senate,MI,Republican,MI
Frederick Stevens,House,MN,Republican,MN4
Raymond Stevens,House,NH,Democrat,NH2
Lawrence Stringer,House,IL,Democrat,IL
Timothy Sullivan,House,NY,Democrat,NY13
Charles Talcott,House,NY,Democrat,NY33
Benjamin Taylor,House,NY,Democrat,NY25
George Taylor,House,AL,Democrat,AL1
Thomas Thacher,House,MA,Democrat,MA16
William Thompson,Senate,KS,Democrat,KS
Charles Thomson,House,IL,Progressive,IL1
Benjamin Tillman,Senate,SC,Democrat,SC
Edward TownSenated,House,NJ,Democrat,NJ1
William Tuttle,House,NJ,Democrat,NJ5
Edwin Underhill,House,NY,Democrat,NY37
James Vardaman,Senate,MS,Democrat,MS
Horace Vaughan,House,TX,Democrat,TX1
Henry Vollmer,House,IA,Democrat,IA2
Samuel Wallin,House,NY,Republican,NY3
Allan Walsh,House,NJ,Democrat,NJ4
Claude Weaver,House,OK,Democrat,OK
William Webb,Senate,TN,Democrat,TN
John Weeks,Senate,MA,Republican,MA
John Whitacre,House,OH,Democrat,OH18
William Wilder,House,MA,Republican,MA3
Frank Wilson,House,NY,Democrat,NY3
Horace Young,House,MI,Republican,MI12
Johnson Camden,Senate,KY,Democrat,KY
Thomas Hardwick,Senate,GA,Democrat,GA
Blair Lee,Senate,MD,Democrat,MD
William West,Senate,GA,Democrat,GA
Francis White,Senate,AL,Democrat,AL
John Abercrombie,House,AL,Democrat,AL
John Adair,House,IN,Democrat,IN8
Wyatt Aiken,House,SC,Democrat,SC3
Alfred Allen,House,OH,Democrat,OH2
Warren Bailey,House,PA,Democrat,PA19
Andrew Barchfeld,House,PA,Republican,PA32
Cyrus Beales,House,PA,Republican,PA2
John Beckham,Senate,KY,Democrat,KY
Henry Benedict,House,CA,Republican,CA1
William Bennet,House,NY,Republican,NY23
James Brady,Senate,ID,Republican,ID
Robert Broussard,Senate,LA,Democrat,LA
William Brown,House,WV,Democrat,WV2
Frank Buchanan,House,IL,Democrat,IL7
George Burgess,House,TX,Democrat,TX9
Michael Burke,House,WI,Democrat,WI2
Oscar Callaway,House,TX,Democrat,TX12
George Chamberlain,Senate,OR,Democrat,OR
William Charles,House,NY,Republican,NY3
James Clarke,Senate,AR,Democrat,AR
Cyrus Cline,House,IN,Democrat,IN12
William Coleman,House,PA,Republican,PA3
William Cullop,House,IN,Democrat,IN2
Henry Danforth,House,NY,Republican,NY39
James Davenport,House,OK,Democrat,OK1
James Davis,House,TX,Democrat,TX
Daniel Driscoll,House,NY,Democrat,NY42
Manuel Earnshaw,House,PI,,PI
Michael Farley,House,NY,Democrat,NY14
Jacob Gallinger,Senate,NH,Republican,NH
Joseph Goulden,House,NY,Democrat,NY23
Asle Gronna,Senate,ND,Republican,ND
Frank Guernsey,House,ME,Republican,ME4
Archibald Hart,House,NJ,Democrat,NJ6
James Hay,House,VA,Democrat,VA7
Robert Henry,House,TX,Democrat,TX11
Asher Hinds,House,ME,Republican,ME1
Robert Hopwood,House,PA,Republican,PA23
Joseph Howell,House,UT,Republican,UT1
Dudley Hughes,House,GA,Democrat,GA12
William Humphrey,House,WA,Republican,WA1
Paul Husting,Senate,WI,Democrat,WI
Edwin Johnson,Senate,SD,Democrat,SD
Joseph Johnson,House,SC,Democrat,SC4
Abraham Keister,House,PA,Republican,PA22
